ticker,date,open,high,low,close,adj close,volume
HDFC.NS,2019-03-18,1982.0,1994.95,1953.1,1962.4,1873.65,2563905
HDFC.NS,2019-03-15,1960.0,1991.7,1955.9,1974.65,1885.35,5984639
HDFC.NS,2019-03-14,1971.8,1975.1,1949.3,1956.95,1865.11,3985679
HDFC.NS,2019-03-13,1939.0,1964.4,1923.4,1950.65,1859.1,3570861
HDFC.NS,2019-03-12,1914.9,1936.65,1900.1,1930.0,1839.42,3692761
HDFC.NS,2019-03-11,1886.35,1903.8,1884.0,1897.55,1808.5,3170249
HDFC.NS,2019-03-08,1879.0,1888.0,1871.1,1884.05,1795.63,1845737
HDFC.NS,2019-03-07,1892.0,1892.0,1865.2,1880.2,1791.96,2171462
HDFC.NS,2019-03-06,1864.7,1889.5,1858.8,1885.2,1796.73,1828916
HDFC.NS,2019-03-05,1856.8,1868.4,1838.55,1860.0,1772.71,2256049
HDFC.NS,2019-03-01,1850.4,1863.4,1838.3,1859.45,1772.18,2679223
HDFC.NS,2019-02-28,1849.0,1853.65,1834.6,1841.2,1754.79,5693899
HDFC.NS,2019-02-27,1868.0,1870.0,1820.0,1841.0,1754.6,3412510
HDFC.NS,2019-02-26,1874.0,1894.65,1850.0,1853.65,1766.66,3756159
HDFC.NS,2019-02-25,1897.9,1897.9,1871.5,1894.5,1805.59,2049742
HDFC.NS,2019-02-22,1893.95,1899.0,1877.5,1887.4,1798.82,2461406
HDFC.NS,2019-02-21,1871.0,1894.7,1865.1,1891.45,1802.68,1578842
HDFC.NS,2019-02-20,1865.0,1874.95,1858.0,1870.5,1782.72,2645051
HDFC.NS,2019-02-19,1870.0,1888.5,1844.25,1853.45,1766.47,2988645
HDFC.NS,2019-02-18,1877.3,1893.0,1864.05,1874.85,1786.86,2768637
HDFC.NS,2019-02-15,1900.6,1900.6,1856.5,1874.9,1786.91,2647706
HDFC.NS,2019-02-14,1921.0,1929.25,1893.85,1900.7,1811.5,2511047
HDFC.NS,2019-02-12,1950.0,1956.4,1901.15,1905.05,1815.64,2642567
HDFC.NS,2019-02-11,1943.9,1959.0,1935.6,1948.2,1856.77,2209258
HDFC.NS,2019-02-08,1963.1,1968.6,1936.85,1944.65,1853.39,2187808
HDFC.NS,2019-02-07,1990.05,1991.95,1962.55,1969.65,1877.21,2722458
HDFC.NS,2019-02-06,1983.6,1994.9,1975.5,1987.95,1894.65,2036890
HDFC.NS,2019-02-05,1979.8,1985.0,1962.25,1981.4,1888.41,1450509
HDFC.NS,2019-02-04,1959.9,1981.95,1942.0,1978.5,1885.65,1421635
HDFC.NS,2019-02-01,1929.0,1974.45,1925.1,1961.25,1869.21,4867443
HDFC.NS,2019-01-31,1883.0,1941.2,1877.3,1922.35,1832.13,5303839
HDFC.NS,2019-01-30,1924.6,1929.3,1869.5,1885.8,1797.3,4127767
HDFC.NS,2019-01-29,1943.7,1949.9,1893.3,1922.3,1832.08,4035877
HDFC.NS,2019-01-28,1978.7,1982.2,1938.1,1946.9,1855.53,2698966
HDFC.NS,2019-01-25,1964.4,1993.0,1963.95,1977.8,1884.98,2240491
HDFC.NS,2019-01-24,1960.0,1976.0,1942.15,1971.1,1878.59,2194496
HDFC.NS,2019-01-23,1981.8,1984.95,1951.3,1958.25,1866.35,2201110
HDFC.NS,2019-01-22,1999.0,2002.15,1968.5,1979.4,1886.5,3502920
HDFC.NS,2019-01-21,1998.0,2016.0,1983.2,2004.45,1910.38,2146668
HDFC.NS,2019-01-18,2004.0,2012.6,1989.25,2006.85,1912.67,1942136
HDFC.NS,2019-01-17,1982.75,2007.0,1979.05,2004.55,1910.47,2773741
HDFC.NS,2019-01-16,1989.0,1994.75,1965.5,1975.0,1882.31,1878811
HDFC.NS,2019-01-15,1975.2,1996.0,1964.0,1992.15,1898.66,2111042
HDFC.NS,2019-01-14,1983.0,1983.15,1949.6,1969.2,1876.78,2167796
HDFC.NS,2019-01-11,1978.0,2007.7,1972.4,1991.4,1897.94,1814132
HDFC.NS,2019-01-10,1993.0,1993.0,1971.3,1980.1,1887.17,2138302
HDFC.NS,2019-01-09,1962.0,1998.0,1962.0,1994.95,1901.33,2905090
HDFC.NS,2019-01-08,1983.0,1983.0,1948.0,1958.95,1867.01,2061919
HDFC.NS,2019-01-07,1976.95,1987.5,1963.95,1972.9,1880.31,2255477
HDFC.NS,2019-01-04,1948.0,1976.0,1942.0,1972.6,1880.02,2109614
HDFC.NS,2019-01-03,1984.05,1987.1,1931.85,1936.85,1845.95,3732193
HDFC.NS,2019-01-02,2004.7,2009.0,1961.0,1980.65,1887.7,2001170
HDFC.NS,2019-01-01,1968.0,2014.7,1954.5,2009.0,1914.72,1305443
